,class,text
2003,0,As Chanice say that I realize the coons move from drinking Moet to Belaire All yuh feel all yuh so fancy with all yuh 30 champagne eh
2004,1,As always Eli has the stupid hick hayseed look on his face Giants fans kill yaselves it's gonna be a 
2005,0,As soon as a Democrat gets a chance to the political hack foxnews goes to commercial then back with Bolton LMAO teabaggers benghazi
2006,1,As soon as we left Iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up Pisses me off 
2007,0,Ask the governor how we are supposed to pay for this Typical teabagger mentality Government is EVIL until we need them LOL morningjoe
2008,0,At a point where I've got to make a tough life decision Ice black translucent sole or solid black sole on my KD VI's Blk or orange airbag
2009,0,At all my ritz crackers Idk what to do with myself anymore 
2010,0,At pussy cat lounge killin it with my girlz and
2011,0,At this rate I'd cheer for the awful New York Yankees over the St Louis Cardinals 
2012,0,At work but wish I was floating in my 15 ft on sale at Walmart redneck pool that my husband probably hasn't cleaned since last weekend 
2013,0,Ate the receivers really fast or is pass coverage trash 
2014,0,Average is basic and basic is trash 
2015,1,Awk U don't like your own nephew cousins bc our race LMAO broke ugly bitches fuck them we don't need them
2016,0,Ay what are some good bars clubs to hit up in Denver Should be up there Saturday night to coon out 
2017,0,Aye a nicca is tired tho 
2018,0,Ayo I jus had a mini heart attack behind the wheel north Philly n fire crackers don't mix I 
2019,1,Ayy Carlton is a ghetto school now SwitchedAtBirth
2020,0,Ayyyyy I'm sipping on a free slurpee and seeing The Front Bottoms tonight I'm a happy clam 
2021,0,BASICALLY GOP ROMNEY right wing reactionaries drudgies teabaggers libertaritards all hate our education system and teachers 
2022,0,Baby I'll whisper Vietnamese to you all soft like ching chong ting o long 
2023,0,Bags Bags that's that bag money trash bag black and it's filled up with money
2024,0,Baked Montreal chicken cheesy brussels sprouts garlic butter triple cheddar chives yellow mashed 
2025,1,Bald head bitches think it's their time to prosper 
2026,0,Bank robber who wore zebra print dress arrested police say 
2027,0,Barkley is trash
2028,0,Barry's whitey brownshirts run wild in Oakland Following the lead of N W A punks chant F the police 
2029,0,Baseball isn't the same without the Yankees in the playoffs basketball isn't the same without the Lakers in em 
2030,0,Baseball w for her birthday for some reason Lol Yankee Stadium on Yelp 
2031,0,Bathing Sphere Suspended Orb Tub Not for Shy People bathing design weird and yet cool
2032,0,Be fearful of the wrath of God in a country where many mock Christianity embrace perversion abortion and bows to PC multiculturalism 
2033,0,Beans that were yellow before Friday night are brown now a few green leaves curled frost but not freeze bean size reduced top end shrinks
2034,0,Beautiful Fairy Elegant Dress 
2035,0,Because if nobody was judging the birds this account wouldn't even cause a ripple in d ocean
2036,0,Been Huntin hard and finally nailed her Best wedding koozie I've ever seen redneck 
2037,0,Being coons At Y'all are amazing 
2038,0,Bengals kicker trash 
2039,0,Best behaved kids ever at mommy's commercial audition Oreo McFlurries for everybody proudmom 
2040,0,Best of luck to Tino 'The Bambino' Martinez in Miami your legacy is saved LOL Marlins Yankees RedSox MLB
2041,0,Best rider That goes to a blaxican 
2042,0,Bet Charlie Strong has contacted Ridley
2043,0,Bet they want a cookie Bergbrain You mean like you want a cracker Kinda bitter here today aren'tcha stribpol mngop mnleg
2044,1,Between this trend and the vines acting like women its like niggas couldn't wait to be faggots 
2045,0,Big Red and fat squaw lol my hubby is so funny insidejoke
2046,0,"Big Squawk Q when will DFL dump Ryan Uncle Tom Winkler Not going to happen Berg
Bleat on mngop proud stribpol mnleg"
2047,0,Big bird holds press conf claims he does not care for the letter f 
2048,0,Big night of hoosiers iubb big10 and pacers nba indiana hoosierstate paulgeorge codyzeller 
2049,0,Bigots demand recount in Idaho gay rights ordinance referendum tcot teaparty teabaggers lgbt
2050,1,Bill Smith DDS MTV ODB LGBTQ MMA NFL AFLCIO bitch pick one Fucking hate you I know you proud but shit 
2051,1,Bitch ass nigga be hating on black women Uncle Tom bitch punk 
2052,1,Bitch fuck yo nigga what's up with that pussy 
2053,1,Bitch you're the ugliest cunt ever 
2054,1,Bitches be having a nigga but want to be another nigga WCW bitch it don't work like that
2055,0,Bjergsen just made a full AS rune page I don't just me full AS reds and Quints I mean AS reds blues yellows and Quints 47 AS
2056,1,Black bitches don't be kickin up in our school Bitches still comin wit durags still on they head nd shit 
2057,1,Black cops want to kill white citizens Spic cops want to kill Anglo citizens Zigeuner cops are all rapists 
2058,0,Black guy in class attempts to throw a paper ball into the trash misses Mrs Mundy You're a disgrace to your race Marcus 
2059,1,Black people like disgust me laughing at someone who died dumb monkey ass niggas like you need to be locked up just for stupidity
2060,0,Boston's Jihadi Nest and Student Arm of the Muslim Brotherhood Joe For America via
2061,0,Bought this Lp in Manchester the other week had no idea it was coloured vinyl Man what a steal VinylGasm Re Machined
2062,0,Bout to make some brownies in a few 
2063,1,Boy Yung thug is a fag
2064,1,Brady heard yall say he was washed now he washing the league on you hoe ass niggas 
2065,0,Brandon Jennings trash
2066,0,Breakfast fried chicken jerk chicken Tater tots white rice nd press yellow rice nd beans Mac nd cheese 
2067,0,Breakfast of champions shrimp lobster balls no sandusky French fries nd a nice big Quahog clam for 
2068,0,Brilliant job by to limp it back to the pits without causing a yellow Wish he didn't need to though PLM
2069,1,Bro everybody is a ho then fuck it your favorite Color is mango red you are a ho you charge your phone all the way to 100 Ho smh
2070,0,Brown is a color so my eyes are colored
2071,0,Brownies brownies brownies
2072,0,Browns and redskins shouldn't be considered nfl teams
2073,0,Bruh soo trash 
2074,1,Bullets through a nigguh tru jeans
2075,1,Bumped into a bitch that filed for sexual harassment at work against a co worker I aint been so shook in my life
2076,1,Burn bitch 
2077,0,Burnating all Yankees and their thatch roof cottages Astros 
2078,0,Burritos are trash
2079,0,But I callin out da race card Ain't no colored podcasts out dare
2080,1,But atleast they let me know ur a faggot if u keep those type of twitter secrets
2081,0,But rich is a light skin coon So it's expected 
2082,0,Bye Bye Charlie Strong 
2083,0,CAIR Publishes a Hit List for Jihadis via If you are a red blooded American you may be on the list 
2084,0,California has gangs because California is trash 
2085,1,California is home to skater trash 
2086,0,Calling out teabaggers conservatives on their BS via
2087,1,Can faggots of HoneyBooBoo imagine this internet world was created to trap them and feed them to Allah like gazelles IT StephenKing
2088,0,Can Charlie Crist pull one over on Rick Scott Well he did pull one over on floridaprimary dems tonite TPOT Election2014
2089,0,Can I double stuff your Oreo 
2090,0,Can someone get me cheese and crackers
2091,0,Can someone please explain to me Why are the birds so angry destroying pigs' homes 
2092,0,Can we bomb the selfie monkey out of my timeline 
2093,0,Can we revisit idea of two teams of playing against each other I would like to see a game every now then 
2094,1,Can t wait to humble these niggas in the playoffs again Until then good job hoes
2095,0,Can't be many things worse than having COPS interrupted because a friggin Yankee game is still going on 
2096,0,Can't beat a score of 12 on flappy bird givingup
2097,0,Can't find my BC powder I'll just chug this children's Advil
2098,1,Can't stand bitch ass niggas 
2099,1,Can't stand that asian dude just now faggot gives me attitude cause I almost forgot my water fuck u faggot if I wasn't on stage
2100,1,Can't stand that faggot 
2101,0,Can't stand the Yankees but Jeter hitting a home run in his final at bat in NYC would be cool Getting beaned would be better 
2102,0,Can't stop eating graham crackers
2103,1,Can't take u coons nowhere I mean nowhere
2104,0,Can't tell if Mexico has been impressive or if Brazil has just been trash today
2105,0,Can't wait till I get my full appetite back Only ate a half ghetto sandwich No lettuce no nothing 
2106,0,Cardinals score 1st They lead 1 0 in the top 3rd with birds on base NLCS SFvsSTL
2107,0,Casey Matthews is so trash this is BIG
2108,0,Cavs trash too
2109,1,Ceasefire Let's see how long those towel heads can go without trying to attack Israel then cry to national media when they get popped again
2110,1,Celtic means white trash If someone says they're Celtic it means they're white trash 
2111,0,Chaber Books BRAGADAYJAH 24 Nimrod the Cushite first king of the earth See Bragadayjah 24
2112,0,Chaber Books BRAGADAYJAH 315 Further restrictions on eating certain insects and birds
2113,0,Chance is trash
2114,0,Char broiled cod yellow rice sautéed spinach and artichoke hearts Made with love for 
2115,0,Charles Tillmans' eyes are more yellow than corn
2116,0,Charlie Baker for Mass Gov the most lib newspaper in most lib state supports 'R' for Gov DoG via
2117,0,Charlie Baltimore look good for 45 
2118,0,Charlie Clips vs Yung Ill review 
2119,0,Charlie Crist R I D FL rumored to demand a recount sayfie
2120,0,Charlie Crist Losing 50 000 Florida Jobs To Raise Minimum Wage Is Worth It Conservative Byte via
2121,0,Charlie Crist and Rick Scott are both scumbags however interesting that Crist has yet to run one just one positive political ad 
